HD6268 (Flux) (Lin          npts=38100
      2.640428E+03        2.046583E-01
      2.640449E+03        2.047678E-01
      2.640471E+03         2.04853E-01
      2.640493E+03        2.049401E-01
      2.640514E+03        2.050274E-01
      2.640536E+03        2.050879E-01
      2.640557E+03        2.051582E-01
      2.640579E+03        2.052434E-01
      2.6406E+03        2.053085E-01
      2.640622E+03        2.053733E-01
      2.640644E+03        2.054339E-01
      2.640665E+03        2.055198E-01
      2.640687E+03        2.056863E-01
      2.640708E+03        2.059125E-01
      2.64073E+03         2.06174E-01
      2.640751E+03        2.064865E-01
      2.640773E+03        2.068715E-01
      2.640795E+03        2.073171E-01
      2.640816E+03        2.077967E-01
      2.640838E+03        2.082497E-01
      2.640859E+03        2.086244E-01
      2.640881E+03        2.089152E-01
      2.640902E+03        2.090835E-01
      2.640924E+03        2.091614E-01
      2.640946E+03        2.092297E-01
      2.640967E+03        2.092936E-01
      2.640989E+03         2.09341E-01
      2.64101E+03        2.093507E-01
      2.641032E+03        2.093499E-01
      2.641054E+03        2.093229E-01
      2.641075E+03         2.09242E-01
      2.641097E+03        2.091536E-01
      2.641118E+03        2.090416E-01
      2.64114E+03        2.089637E-01
      2.641162E+03        2.089788E-01
      2.641183E+03        2.090553E-01
      2.641205E+03        2.091887E-01
      2.641226E+03        2.093344E-01
      2.641248E+03        2.094586E-01
      2.641269E+03        2.096006E-01
      2.641291E+03        2.097512E-01
      2.641313E+03        2.098939E-01
      2.641334E+03        2.100308E-01
      2.641356E+03        2.101503E-01
      2.641377E+03        2.102651E-01
      2.641399E+03        2.104125E-01
      2.641421E+03        2.106121E-01
      2.641442E+03        2.108269E-01
      2.641464E+03        2.110017E-01
      2.641486E+03        2.111156E-01
      2.641507E+03        2.111888E-01
      2.641529E+03        2.112542E-01
      2.64155E+03        2.113266E-01
      2.641572E+03        2.114341E-01
      2.641594E+03          2.1152E-01
      2.641615E+03        2.115771E-01
      2.641637E+03        2.116505E-01
      2.641658E+03        2.117086E-01
      2.64168E+03        2.117032E-01
      2.641702E+03        2.116663E-01
      2.641723E+03        2.116262E-01
      2.641745E+03        2.115278E-01
      2.641767E+03        2.113465E-01
      2.641788E+03        2.110934E-01
      2.64181E+03        2.108031E-01
      2.641831E+03        2.104766E-01
      2.641853E+03        2.101076E-01
      2.641875E+03        2.097555E-01
      2.641896E+03        2.094295E-01
      2.641918E+03         2.09202E-01
      2.64194E+03        2.091124E-01
      2.641961E+03        2.090789E-01
      2.641983E+03        2.090984E-01
      2.642004E+03        2.091704E-01
      2.642026E+03         2.09239E-01
      2.642048E+03        2.092563E-01
      2.642069E+03        2.091827E-01
      2.642091E+03          2.0905E-01
      2.642113E+03        2.088535E-01
      2.642134E+03        2.086258E-01
      2.642156E+03        2.084465E-01
      2.642177E+03        2.083199E-01
      2.642199E+03        2.082356E-01
      2.642221E+03         2.08196E-01
      2.642242E+03          2.0816E-01
      2.642264E+03        2.080981E-01
      2.642285E+03        2.080612E-01
      2.642307E+03        2.080762E-01
      2.642329E+03        2.081295E-01
      2.64235E+03        2.082172E-01
      2.642372E+03        2.083237E-01
      2.642394E+03        2.084326E-01
      2.642415E+03        2.085697E-01
      2.642437E+03        2.087362E-01
      2.642458E+03        2.089177E-01
      2.64248E+03        2.091056E-01
      2.642502E+03        2.093293E-01
      2.642523E+03        2.095929E-01
      2.642545E+03         2.09846E-01
      2.642567E+03        2.100392E-01
      2.642588E+03        2.101319E-01
      2.64261E+03        2.101489E-01
      2.642631E+03        2.101446E-01
      2.642653E+03        2.101245E-01
      2.642675E+03         2.10099E-01
      2.642696E+03        2.101086E-01
      2.642718E+03        2.101286E-01
      2.642739E+03        2.101376E-01
      2.642761E+03        2.101715E-01
      2.642783E+03         2.10247E-01
      2.642804E+03        2.103695E-01
      2.642826E+03        2.104949E-01
      2.642848E+03        2.105782E-01
      2.642869E+03        2.105958E-01
      2.642891E+03        2.105068E-01
      2.642912E+03         2.10366E-01
      2.642934E+03        2.102783E-01
      2.642956E+03        2.102672E-01
      2.642977E+03        2.102999E-01
      2.642999E+03        2.103603E-01
      2.64302E+03        2.104666E-01
      2.643042E+03        2.106383E-01
      2.643064E+03        2.108829E-01
      2.643085E+03        2.111429E-01
      2.643107E+03        2.113867E-01
      2.643129E+03        2.116322E-01
      2.64315E+03        2.118076E-01
      2.643172E+03        2.118758E-01
      2.643193E+03          2.1185E-01
      2.643215E+03        2.117218E-01
      2.643237E+03        2.115161E-01
      2.643258E+03        2.112342E-01
      2.64328E+03        2.109364E-01
      2.643302E+03        2.106848E-01
      2.643323E+03        2.104332E-01
      2.643345E+03        2.102266E-01
      2.643366E+03        2.100916E-01
      2.643388E+03        2.100238E-01
      2.64341E+03        2.100517E-01
      2.643431E+03         2.10082E-01
      2.643453E+03        2.100823E-01
      2.643474E+03        2.100561E-01
      2.643496E+03        2.099452E-01
      2.643518E+03        2.097742E-01
      2.643539E+03        2.095844E-01
      2.643561E+03        2.094107E-01
      2.643582E+03         2.09256E-01
      2.643604E+03        2.091444E-01
      2.643626E+03         2.09078E-01
      2.643647E+03        2.089882E-01
      2.643669E+03        2.088587E-01
      2.643691E+03        2.087003E-01
      2.643712E+03        2.085513E-01
      2.643734E+03        2.084192E-01
      2.643755E+03        2.082965E-01
      2.643777E+03        2.081916E-01
      2.643799E+03        2.080742E-01
      2.64382E+03        2.079385E-01
      2.643842E+03        2.078445E-01
      2.643863E+03        2.078388E-01
      2.643885E+03        2.079243E-01
      2.643907E+03         2.08066E-01
      2.643928E+03        2.082336E-01
      2.64395E+03        2.084089E-01
      2.643972E+03        2.085523E-01
      2.643993E+03        2.086437E-01
      2.644015E+03        2.086486E-01
      2.644036E+03         2.08568E-01
      2.644058E+03        2.084823E-01
      2.64408E+03        2.083989E-01
      2.644101E+03        2.082655E-01
      2.644123E+03        2.081394E-01
      2.644144E+03        2.080738E-01
      2.644166E+03        2.080247E-01
      2.644188E+03        2.079742E-01
      2.644209E+03        2.079123E-01
      2.644231E+03        2.078028E-01
      2.644252E+03        2.076343E-01
      2.644274E+03        2.074623E-01
      2.644296E+03        2.073346E-01
      2.644317E+03          2.0718E-01
      2.644339E+03        2.069936E-01
      2.644361E+03        2.067972E-01
      2.644382E+03        2.065529E-01
      2.644404E+03        2.063063E-01
      2.644425E+03        2.060785E-01
      2.644447E+03        2.058819E-01
      2.644469E+03         2.05696E-01
      2.64449E+03        2.054876E-01
      2.644512E+03        2.052905E-01
      2.644533E+03        2.051325E-01
      2.644555E+03         2.05062E-01
      2.644577E+03        2.050642E-01
      2.644598E+03        2.050789E-01
      2.64462E+03          2.0508E-01
      2.644641E+03        2.050702E-01
      2.644663E+03        2.050574E-01
      2.644685E+03        2.050092E-01
      2.644706E+03        2.049238E-01
      2.644728E+03        2.049789E-01
      2.644749E+03        2.051108E-01
      2.644771E+03        2.052523E-01
      2.644793E+03        2.054491E-01
      2.644814E+03        2.057415E-01
      2.644836E+03        2.061057E-01
      2.644858E+03        2.065155E-01
      2.644879E+03        2.069168E-01
      2.644901E+03        2.072702E-01
      2.644922E+03        2.075169E-01
      2.644944E+03        2.077149E-01
      2.644966E+03        2.078575E-01
      2.644987E+03        2.080734E-01
      2.645009E+03        2.083198E-01
      2.64503E+03        2.085416E-01
      2.645052E+03         2.08754E-01
      2.645074E+03        2.089567E-01
      2.645095E+03        2.091285E-01
      2.645117E+03        2.092736E-01
      2.645138E+03        2.093998E-01
      2.64516E+03        2.095344E-01
      2.645182E+03        2.096409E-01
      2.645203E+03        2.096947E-01
      2.645225E+03        2.097705E-01
      2.645246E+03        2.098937E-01
      2.645268E+03        2.100257E-01
      2.64529E+03         2.10136E-01
      2.645311E+03        2.102575E-01
      2.645333E+03        2.103826E-01
      2.645354E+03        2.104687E-01
      2.645376E+03        2.104612E-01
      2.645398E+03        2.103725E-01
      2.645419E+03        2.102864E-01
      2.645441E+03        2.102259E-01
      2.645463E+03        2.102229E-01
      2.645484E+03        2.102658E-01
      2.645506E+03        2.103658E-01
      2.645527E+03        2.104675E-01
      2.645549E+03        2.105551E-01
      2.645571E+03        2.106355E-01
      2.645592E+03        2.106965E-01
      2.645614E+03        2.107552E-01
      2.645635E+03         2.10792E-01
      2.645657E+03        2.108247E-01
      2.645679E+03        2.108647E-01
      2.6457E+03        2.109225E-01
      2.645722E+03        2.109999E-01
      2.645743E+03        2.111027E-01
      2.645765E+03        2.112166E-01
      2.645787E+03        2.113133E-01
      2.645808E+03        2.113796E-01
      2.64583E+03         2.11429E-01
      2.645851E+03        2.114927E-01
      2.645873E+03        2.115856E-01
      2.645895E+03        2.116765E-01
      2.645916E+03        2.117589E-01
      2.645938E+03        2.117864E-01
      2.645959E+03        2.117796E-01
      2.645981E+03        2.117911E-01
      2.646003E+03        2.118341E-01
      2.646024E+03        2.118864E-01
      2.646046E+03        2.118736E-01
      2.646067E+03        2.118309E-01
      2.646089E+03        2.117419E-01
      2.646111E+03        2.116573E-01
      2.646132E+03        2.116132E-01
      2.646154E+03        2.115726E-01
      2.646175E+03        2.115347E-01
      2.646197E+03        2.115214E-01
      2.646219E+03        2.115625E-01
      2.64624E+03        2.116024E-01
      2.646262E+03        2.115989E-01
      2.646283E+03        2.115729E-01
      2.646305E+03         2.11551E-01
      2.646327E+03        2.115263E-01
      2.646348E+03        2.115243E-01
      2.64637E+03         2.11552E-01
      2.646391E+03        2.115839E-01
      2.646413E+03        2.115884E-01
      2.646435E+03        2.115327E-01
      2.646456E+03        2.114323E-01
      2.646478E+03        2.113092E-01
      2.646499E+03        2.111527E-01
      2.646521E+03        2.110016E-01
      2.646543E+03        2.108552E-01
      2.646564E+03        2.106658E-01
      2.646586E+03        2.104546E-01
      2.646607E+03        2.103016E-01
      2.646629E+03        2.102737E-01
      2.646651E+03        2.102963E-01
      2.646672E+03        2.103204E-01
      2.646694E+03        2.103381E-01
      2.646715E+03          2.1035E-01
      2.646737E+03        2.103473E-01
      2.646759E+03        2.103136E-01
      2.64678E+03        2.102769E-01
      2.646802E+03        2.102264E-01
      2.646823E+03        2.101598E-01
      2.646845E+03        2.100828E-01
      2.646867E+03        2.099518E-01
      2.646888E+03        2.097242E-01
      2.64691E+03        2.094418E-01
      2.646931E+03        2.091757E-01
      2.646953E+03        2.089601E-01
      2.646975E+03        2.088215E-01
      2.646996E+03        2.087194E-01
      2.647018E+03         2.08602E-01
      2.647039E+03        2.085037E-01
      2.647061E+03        2.084253E-01
      2.647083E+03        2.083332E-01
      2.647104E+03        2.082347E-01
      2.647126E+03        2.081598E-01
      2.647147E+03        2.081042E-01
      2.647169E+03        2.080234E-01
      2.647191E+03         2.07934E-01
      2.647212E+03        2.078551E-01
      2.647234E+03         2.07744E-01
      2.647255E+03        2.076132E-01
      2.647277E+03        2.075212E-01
      2.647299E+03         2.07448E-01
      2.64732E+03        2.073733E-01
      2.647342E+03        2.073465E-01
      2.647363E+03        2.073342E-01
      2.647385E+03        2.073159E-01
      2.647407E+03        2.073404E-01
      2.647428E+03         2.07396E-01
      2.64745E+03        2.074491E-01
      2.647471E+03        2.074923E-01
      2.647493E+03        2.075112E-01
      2.647515E+03        2.075389E-01
      2.647536E+03        2.076235E-01
      2.647558E+03          2.0781E-01
      2.647579E+03        2.081006E-01
      2.647601E+03        2.083961E-01
      2.647623E+03        2.086269E-01
      2.647644E+03        2.087634E-01
      2.647666E+03        2.088239E-01
      2.647687E+03        2.088564E-01
      2.647709E+03        2.088987E-01
      2.647731E+03        2.089854E-01
      2.647752E+03        2.091069E-01
      2.647774E+03        2.091905E-01
      2.647795E+03        2.092148E-01
      2.647817E+03        2.092213E-01
      2.647839E+03        2.092397E-01
      2.64786E+03        2.092917E-01
      2.647882E+03        2.093372E-01
      2.647903E+03        2.093384E-01
      2.647925E+03         2.09347E-01
      2.647947E+03        2.093842E-01
      2.647968E+03        2.094329E-01
      2.64799E+03        2.094952E-01
      2.648011E+03        2.095586E-01
      2.648033E+03        2.096148E-01
      2.648055E+03        2.096553E-01
      2.648076E+03         2.09659E-01
      2.648098E+03        2.095938E-01
      2.648119E+03        2.094779E-01
      2.648141E+03        2.093477E-01
      2.648163E+03         2.09239E-01
      2.648184E+03        2.091419E-01
      2.648206E+03        2.090299E-01
      2.648227E+03        2.089325E-01
      2.648249E+03        2.089071E-01
      2.648271E+03         2.08966E-01
      2.648292E+03        2.090967E-01
      2.648314E+03        2.093113E-01
      2.648335E+03        2.096076E-01
      2.648357E+03        2.099139E-01
      2.648379E+03        2.101656E-01
      2.6484E+03        2.103606E-01
      2.648422E+03        2.104602E-01
      2.648443E+03        2.105589E-01
      2.648465E+03        2.107023E-01
      2.648486E+03        2.108251E-01
      2.648508E+03        2.109553E-01
      2.64853E+03        2.111194E-01
      2.648551E+03         2.11312E-01
      2.648573E+03        2.115201E-01
      2.648594E+03        2.117449E-01
      2.648616E+03         2.11987E-01
      2.648638E+03         2.12216E-01
      2.648659E+03        2.124179E-01
      2.648681E+03        2.125707E-01
      2.648702E+03         2.12633E-01
      2.648724E+03        2.126204E-01
      2.648746E+03        2.126251E-01
      2.648767E+03        2.126711E-01
      2.648789E+03        2.127056E-01
      2.64881E+03         2.12707E-01
      2.648832E+03        2.127026E-01
      2.648854E+03        2.126902E-01
      2.648875E+03        2.126278E-01
      2.648897E+03         2.12535E-01
      2.648918E+03        2.124254E-01
      2.64894E+03        2.122876E-01
      2.648962E+03        2.121076E-01
      2.648983E+03        2.119145E-01
      2.649005E+03        2.117397E-01
      2.649026E+03        2.115359E-01
      2.649048E+03        2.112271E-01
      2.64907E+03        2.108952E-01
      2.649091E+03         2.10645E-01
      2.649113E+03        2.104447E-01
      2.649134E+03         2.10229E-01
      2.649156E+03        2.099979E-01
      2.649177E+03        2.097637E-01
      2.649199E+03        2.094823E-01
      2.649221E+03        2.092108E-01
      2.649242E+03        2.089972E-01
      2.649264E+03        2.088357E-01
      2.649285E+03         2.08695E-01
      2.649307E+03        2.085455E-01
      2.649329E+03        2.084207E-01
      2.64935E+03        2.082926E-01
      2.649372E+03        2.081523E-01
      2.649393E+03        2.080176E-01
      2.649415E+03         2.07887E-01
      2.649437E+03        2.077853E-01
      2.649458E+03         2.07675E-01
      2.64948E+03        2.075396E-01
      2.649501E+03        2.073929E-01
      2.649523E+03        2.072014E-01
      2.649545E+03        2.069481E-01
      2.649566E+03        2.066337E-01
      2.649588E+03        2.063178E-01
      2.649609E+03         2.06069E-01
      2.649631E+03         2.05873E-01
      2.649652E+03        2.057525E-01
      2.649674E+03        2.057389E-01
      2.649696E+03        2.058215E-01
      2.649717E+03        2.059972E-01
      2.649739E+03        2.062449E-01
      2.64976E+03        2.065713E-01
      2.649782E+03        2.069299E-01
      2.649804E+03        2.072634E-01
      2.649825E+03        2.076191E-01
      2.649847E+03        2.079421E-01
      2.649868E+03        2.081638E-01
      2.64989E+03        2.082979E-01
      2.649912E+03        2.083935E-01
      2.649933E+03        2.085331E-01
      2.649955E+03        2.086847E-01
      2.649976E+03        2.088495E-01
      2.649998E+03         2.09083E-01
      2.65002E+03        2.093596E-01
      2.650041E+03        2.096584E-01
      2.650063E+03        2.099373E-01
      2.650084E+03        2.101751E-01
      2.650106E+03        2.103589E-01
      2.650127E+03        2.104911E-01
      2.650149E+03         2.10633E-01
      2.650171E+03        2.107853E-01
      2.650192E+03        2.109514E-01
      2.650214E+03        2.111456E-01
      2.650235E+03        2.113404E-01
      2.650257E+03        2.114907E-01
      2.650279E+03        2.115883E-01
      2.6503E+03        2.116365E-01
      2.650322E+03        2.116378E-01
      2.650343E+03        2.115753E-01
      2.650365E+03        2.114176E-01
      2.650387E+03         2.11211E-01
      2.650408E+03        2.110092E-01
      2.65043E+03        2.108431E-01
      2.650451E+03        2.107116E-01
      2.650473E+03        2.106162E-01
      2.650494E+03        2.105742E-01
      2.650516E+03        2.105824E-01
      2.650538E+03        2.106358E-01
      2.650559E+03        2.107259E-01
      2.650581E+03         2.10844E-01
      2.650602E+03         2.10969E-01
      2.650624E+03         2.11079E-01
      2.650646E+03         2.11236E-01
      2.650667E+03        2.114462E-01
      2.650689E+03        2.116516E-01
      2.65071E+03        2.118633E-01
      2.650732E+03        2.121042E-01
      2.650754E+03        2.123981E-01
      2.650775E+03        2.127025E-01
      2.650797E+03        2.129593E-01
      2.650818E+03        2.132187E-01
      2.65084E+03        2.134912E-01
      2.650861E+03        2.137422E-01
      2.650883E+03        2.139921E-01
      2.650905E+03         2.14224E-01
      2.650926E+03          2.1445E-01
      2.650948E+03        2.146989E-01
      2.650969E+03        2.149696E-01
      2.650991E+03        2.152363E-01
      2.651013E+03        2.154724E-01
      2.651034E+03        2.157073E-01
      2.651056E+03         2.15894E-01
      2.651077E+03        2.159887E-01
      2.651099E+03        2.160315E-01
      2.651121E+03        2.160327E-01
      2.651142E+03        2.160026E-01
      2.651164E+03        2.159777E-01
      2.651185E+03         2.15993E-01
      2.651207E+03        2.160317E-01
      2.651228E+03        2.159209E-01
      2.65125E+03        2.157525E-01
      2.651272E+03        2.156119E-01
      2.651293E+03        2.154912E-01
      2.651315E+03        2.153324E-01
      2.651336E+03        2.151128E-01
      2.651358E+03        2.148347E-01
      2.65138E+03        2.144842E-01
      2.651401E+03        2.140895E-01
      2.651423E+03        2.136349E-01
      2.651444E+03        2.130836E-01
      2.651466E+03        2.125854E-01
      2.651487E+03        2.120324E-01
      2.651509E+03        2.114891E-01
      2.651531E+03        2.110069E-01
      2.651552E+03        2.105575E-01
      2.651574E+03        2.101429E-01
      2.651595E+03        2.097959E-01
      2.651617E+03        2.095249E-01
      2.651639E+03        2.093649E-01
      2.65166E+03        2.092601E-01
      2.651682E+03        2.091556E-01
      2.651703E+03        2.091077E-01
      2.651725E+03        2.091286E-01
      2.651747E+03        2.091693E-01
      2.651768E+03        2.092194E-01
      2.65179E+03        2.093278E-01
      2.651811E+03        2.095197E-01
      2.651833E+03        2.097881E-01
      2.651854E+03        2.100896E-01
      2.651876E+03        2.104547E-01
      2.651898E+03        2.108687E-01
      2.651919E+03        2.112767E-01
      2.651941E+03        2.116568E-01
      2.651962E+03        2.119759E-01
      2.651984E+03        2.123009E-01
      2.652006E+03        2.126058E-01
      2.652027E+03        2.128406E-01
      2.652049E+03        2.130024E-01
      2.65207E+03        2.130706E-01
      2.652092E+03        2.130721E-01
      2.652113E+03        2.130241E-01
      2.652135E+03        2.129523E-01
      2.652157E+03        2.128744E-01
      2.652178E+03        2.127776E-01
      2.6522E+03        2.126367E-01
      2.652221E+03        2.124758E-01
      2.652243E+03        2.123148E-01
      2.652265E+03        2.121261E-01
      2.652286E+03        2.119199E-01
      2.652308E+03        2.117468E-01
      2.652329E+03        2.116537E-01
      2.652351E+03        2.116274E-01
      2.652372E+03        2.116632E-01
      2.652394E+03        2.117514E-01
      2.652416E+03         2.11859E-01
      2.652437E+03        2.120434E-01
      2.652459E+03        2.122903E-01
      2.65248E+03        2.125694E-01
      2.652502E+03        2.129321E-01
      2.652524E+03        2.133611E-01
      2.652545E+03        2.137942E-01
      2.652567E+03        2.142052E-01
      2.652588E+03        2.146201E-01
      2.65261E+03        2.149863E-01
      2.652631E+03        2.152727E-01
      2.652653E+03        2.155161E-01
      2.652675E+03        2.157093E-01
      2.652696E+03        2.158414E-01
      2.652718E+03        2.159634E-01
      2.652739E+03        2.161238E-01
      2.652761E+03        2.163093E-01
      2.652783E+03        2.165101E-01
      2.652804E+03        2.167211E-01
      2.652826E+03         2.16933E-01
      2.652847E+03        2.171283E-01
      2.652869E+03        2.173164E-01
      2.65289E+03        2.174954E-01
      2.652912E+03        2.176707E-01
      2.652934E+03        2.178664E-01
      2.652955E+03        2.180866E-01
      2.652977E+03         2.18318E-01
      2.652998E+03        2.185871E-01
      2.65302E+03        2.189208E-01
      2.653042E+03        2.192897E-01
      2.653063E+03        2.196679E-01
      2.653085E+03        2.200578E-01
      2.653106E+03        2.204555E-01
      2.653128E+03        2.207971E-01
      2.653149E+03        2.211204E-01
      2.653171E+03        2.214449E-01
      2.653193E+03        2.217058E-01
      2.653214E+03        2.218933E-01
      2.653236E+03        2.220266E-01
      2.653257E+03         2.22155E-01
      2.653279E+03        2.222853E-01
      2.653301E+03        2.224208E-01
      2.653322E+03         2.22591E-01
      2.653344E+03        2.227835E-01
      2.653365E+03        2.229718E-01
      2.653387E+03        2.232078E-01
      2.653408E+03        2.235256E-01
      2.65343E+03        2.238497E-01
      2.653452E+03        2.241218E-01
      2.653473E+03        2.243163E-01
      2.653495E+03         2.24448E-01
      2.653516E+03        2.245723E-01
      2.653538E+03         2.24719E-01
      2.65356E+03        2.248706E-01
      2.653581E+03        2.249892E-01
      2.653603E+03        2.250896E-01
      2.653624E+03        2.252044E-01
      2.653646E+03        2.253173E-01
      2.653667E+03        2.253653E-01
      2.653689E+03        2.253606E-01
      2.653711E+03        2.253996E-01
      2.653732E+03        2.254952E-01
      2.653754E+03        2.255659E-01
      2.653775E+03        2.255616E-01
      2.653797E+03        2.255052E-01
      2.653819E+03        2.254299E-01
      2.65384E+03        2.253416E-01
      2.653862E+03        2.252557E-01
      2.653883E+03        2.251623E-01
      2.653905E+03        2.250341E-01
      2.653926E+03        2.249028E-01
      2.653948E+03        2.247755E-01
      2.65397E+03        2.246001E-01
      2.653991E+03         2.24409E-01
      2.654013E+03        2.242023E-01
      2.654034E+03        2.239505E-01
      2.654056E+03         2.23716E-01
      2.654077E+03        2.234894E-01
      2.654099E+03        2.233168E-01
      2.654121E+03        2.232457E-01
      2.654142E+03        2.232245E-01
      2.654164E+03        2.232401E-01
      2.654185E+03        2.232628E-01
      2.654207E+03        2.232509E-01
      2.654229E+03        2.232127E-01
      2.65425E+03        2.231636E-01
      2.654272E+03        2.231408E-01
      2.654293E+03        2.231704E-01
      2.654315E+03        2.232282E-01
      2.654336E+03        2.232869E-01
      2.654358E+03        2.233568E-01
      2.65438E+03        2.234577E-01
      2.654401E+03        2.235424E-01
      2.654423E+03        2.235834E-01
      2.654444E+03        2.236279E-01
      2.654466E+03        2.236739E-01
      2.654488E+03        2.236664E-01
      2.654509E+03        2.236115E-01
      2.654531E+03        2.235442E-01
      2.654552E+03        2.234863E-01
      2.654574E+03        2.234084E-01
      2.654595E+03        2.233296E-01
      2.654617E+03        2.232775E-01
      2.654639E+03        2.232205E-01
      2.65466E+03        2.231245E-01
      2.654682E+03        2.230119E-01
      2.654703E+03        2.229366E-01
      2.654725E+03        2.228963E-01
      2.654746E+03        2.229191E-01
      2.654768E+03        2.229812E-01
      2.65479E+03        2.230857E-01
      2.654811E+03        2.232241E-01
      2.654833E+03        2.233629E-01
      2.654854E+03        2.235446E-01
      2.654876E+03        2.237206E-01
      2.654898E+03        2.238848E-01
      2.654919E+03        2.240759E-01
      2.654941E+03        2.242086E-01
      2.654962E+03        2.242627E-01
      2.654984E+03        2.243087E-01
      2.655005E+03        2.243612E-01
      2.655027E+03        2.244107E-01
      2.655049E+03        2.244891E-01
      2.65507E+03        2.245835E-01
      2.655092E+03        2.246407E-01
      2.655113E+03        2.246631E-01
      2.655135E+03        2.246511E-01
      2.655156E+03        2.246117E-01
      2.655178E+03        2.245634E-01
      2.6552E+03        2.245421E-01
      2.655221E+03        2.245203E-01
      2.655243E+03        2.244196E-01
      2.655264E+03        2.242429E-01
      2.655286E+03        2.240301E-01
      2.655308E+03        2.237589E-01
      2.655329E+03         2.23407E-01
      2.655351E+03        2.230308E-01
      2.655372E+03        2.226911E-01
      2.655394E+03        2.224012E-01
      2.655415E+03        2.221609E-01
      2.655437E+03         2.22027E-01
      2.655459E+03        2.220111E-01
      2.65548E+03         2.22064E-01
      2.655502E+03        2.221487E-01
      2.655523E+03        2.223205E-01
      2.655545E+03         2.22654E-01
      2.655566E+03        2.230495E-01
      2.655588E+03        2.233891E-01
      2.65561E+03        2.236926E-01
      2.655631E+03         2.24028E-01
      2.655653E+03        2.243955E-01
      2.655674E+03        2.247756E-01
      2.655696E+03        2.251582E-01
      2.655718E+03        2.254907E-01
      2.655739E+03        2.257467E-01
      2.655761E+03        2.259283E-01
      2.655782E+03        2.260526E-01
      2.655804E+03        2.261597E-01
      2.655825E+03        2.262823E-01
      2.655847E+03        2.264533E-01
      2.655869E+03        2.266859E-01
      2.65589E+03        2.269723E-01
      2.655912E+03        2.272931E-01
      2.655933E+03        2.275922E-01
      2.655955E+03        2.278549E-01
      2.655976E+03        2.281019E-01
      2.655998E+03        2.283295E-01
      2.65602E+03         2.28566E-01
      2.656041E+03        2.288037E-01
      2.656063E+03         2.29056E-01
      2.656084E+03        2.293008E-01
      2.656106E+03        2.294584E-01
      2.656128E+03        2.295556E-01
      2.656149E+03        2.296003E-01
      2.656171E+03        2.296266E-01
      2.656192E+03        2.296458E-01
      2.656214E+03        2.296454E-01
      2.656235E+03        2.296401E-01
      2.656257E+03        2.295937E-01
      2.656279E+03        2.295309E-01
      2.6563E+03        2.294634E-01
      2.656322E+03        2.293409E-01
      2.656343E+03        2.291544E-01
      2.656365E+03        2.289462E-01
      2.656386E+03        2.287038E-01
      2.656408E+03        2.284096E-01
      2.65643E+03        2.280473E-01
      2.656451E+03        2.276543E-01
      2.656473E+03        2.272548E-01
      2.656494E+03        2.268183E-01
      2.656516E+03         2.26433E-01
      2.656538E+03        2.261102E-01
      2.656559E+03        2.258393E-01
      2.656581E+03        2.256361E-01
      2.656602E+03        2.255095E-01
      2.656624E+03         2.25448E-01
      2.656645E+03        2.254011E-01
      2.656667E+03        2.253717E-01
      2.656689E+03        2.253523E-01
      2.65671E+03        2.253258E-01
      2.656732E+03         2.25291E-01
      2.656753E+03        2.252883E-01
      2.656775E+03        2.253116E-01
      2.656796E+03        2.253739E-01
      2.656818E+03        2.254883E-01
      2.65684E+03        2.256365E-01
      2.656861E+03        2.258258E-01
      2.656883E+03        2.260336E-01
      2.656904E+03        2.262417E-01
      2.656926E+03        2.264329E-01
      2.656947E+03        2.266196E-01
      2.656969E+03        2.267902E-01
      2.656991E+03        2.269611E-01
      2.657012E+03        2.271421E-01
      2.657034E+03        2.273137E-01
      2.657055E+03        2.274767E-01
      2.657077E+03        2.276048E-01
      2.657099E+03        2.277032E-01
      2.65712E+03        2.277361E-01
      2.657142E+03        2.276522E-01
      2.657163E+03        2.275094E-01
      2.657185E+03        2.273808E-01
      2.657206E+03        2.272934E-01
      2.657228E+03          2.2721E-01
      2.65725E+03        2.270931E-01
      2.657271E+03        2.269659E-01
      2.657293E+03        2.267777E-01
      2.657314E+03        2.264931E-01
      2.657336E+03        2.261494E-01
      2.657357E+03        2.258029E-01
      2.657379E+03        2.255394E-01
      2.657401E+03        2.253667E-01
      2.657422E+03        2.252233E-01
      2.657444E+03        2.250712E-01
      2.657465E+03        2.249062E-01
      2.657487E+03        2.247558E-01
      2.657508E+03        2.246181E-01
      2.65753E+03        2.244546E-01
      2.657552E+03        2.242815E-01
      2.657573E+03        2.241374E-01
      2.657595E+03        2.239927E-01
      2.657616E+03        2.238587E-01
      2.657638E+03        2.237798E-01
      2.65766E+03        2.237302E-01
      2.657681E+03        2.237389E-01
      2.657703E+03         2.23813E-01
      2.657724E+03        2.239117E-01
      2.657746E+03        2.240315E-01
      2.657767E+03         2.24195E-01
      2.657789E+03        2.243944E-01
      2.657811E+03        2.245634E-01
      2.657832E+03        2.247275E-01
      2.657854E+03        2.249315E-01
      2.657875E+03        2.251975E-01
      2.657897E+03        2.255239E-01
      2.657918E+03        2.259116E-01
      2.65794E+03        2.263657E-01
      2.657962E+03        2.268564E-01
      2.657983E+03        2.273483E-01
      2.658005E+03        2.277976E-01
      2.658026E+03        2.282211E-01
      2.658048E+03        2.286555E-01
      2.658069E+03        2.291157E-01
      2.658091E+03         2.29542E-01
      2.658113E+03         2.29858E-01
      2.658134E+03        2.300249E-01
      2.658156E+03        2.301037E-01
