#Raw data of wavelength and flux data for the star: HD6268
        Wavelength          Flux 
      2.694162E+03        8.687755E-14
      2.694184E+03         8.95961E-14
      2.694206E+03        9.084816E-14
      2.694228E+03        8.976821E-14
      2.69425E+03        8.837129E-14
      2.694271E+03        8.907449E-14
      2.694293E+03        9.026883E-14
      2.694315E+03         9.00318E-14
      2.694337E+03        9.279255E-14
      2.694359E+03        9.650699E-14
      2.694381E+03        9.855578E-14
      2.694403E+03        9.912394E-14
      2.694424E+03        9.648815E-14
      2.694446E+03        9.285564E-14
      2.694468E+03        8.181094E-14
      2.69449E+03        7.261825E-14
      2.694512E+03        7.343467E-14
      2.694534E+03        7.343263E-14
      2.694556E+03        7.338401E-14
      2.694577E+03        7.321882E-14
      2.694599E+03        7.035095E-14
      2.694621E+03        6.812803E-14
      2.694643E+03        6.453697E-14
      2.694665E+03         6.18712E-14
      2.694687E+03        6.457635E-14
      2.694709E+03        6.927844E-14
      2.69473E+03        7.934438E-14
      2.694752E+03        8.668383E-14
      2.694774E+03        8.868447E-14
      2.694796E+03        8.954086E-14
      2.694818E+03        8.336204E-14
      2.69484E+03        8.012537E-14
      2.694862E+03         8.62628E-14
      2.694883E+03        9.029558E-14
      2.694905E+03        9.123854E-14
      2.694927E+03        9.074187E-14
      2.694949E+03        8.145187E-14
      2.694971E+03        7.242598E-14
      2.694993E+03        6.735816E-14
      2.695015E+03        6.312983E-14
      2.695036E+03        6.134103E-14
      2.695058E+03        6.236048E-14
      2.69508E+03        6.631744E-14
      2.695102E+03        6.870977E-14
      2.695124E+03         7.36582E-14
      2.695146E+03        7.859413E-14
      2.695167E+03        8.042402E-14
      2.695189E+03        8.096898E-14
      2.695211E+03        8.231268E-14
      2.695233E+03        8.630232E-14
      2.695255E+03        9.286524E-14
      2.695277E+03        9.408335E-14
      2.695299E+03        8.176539E-14
      2.69532E+03        7.322069E-14
      2.695342E+03        6.923006E-14
      2.695364E+03        6.462371E-14
      2.695386E+03        6.692021E-14
      2.695408E+03         7.15759E-14
      2.69543E+03        7.846624E-14
      2.695452E+03        8.562254E-14
      2.695473E+03        9.575979E-14
      2.695495E+03        1.030641E-13
      2.695517E+03        1.010167E-13
      2.695539E+03        9.861011E-14
      2.695561E+03        9.389905E-14
      2.695583E+03        8.714985E-14
      2.695605E+03         7.93351E-14
      2.695626E+03        7.425992E-14
      2.695648E+03         6.55668E-14
      2.69567E+03        5.725066E-14
      2.695692E+03        5.977587E-14
      2.695714E+03        6.058422E-14
      2.695736E+03        5.969932E-14
      2.695758E+03         6.01095E-14
      2.695779E+03        5.532748E-14
      2.695801E+03        5.011616E-14
      2.695823E+03        4.878891E-14
      2.695845E+03         4.95413E-14
      2.695867E+03        6.048688E-14
      2.695889E+03        7.318256E-14
      2.695911E+03        8.290165E-14
      2.695932E+03         8.99153E-14
      2.695954E+03        9.151943E-14
      2.695976E+03        9.260907E-14
      2.695998E+03        9.106392E-14
      2.69602E+03        8.915678E-14
      2.696042E+03        8.649852E-14
      2.696064E+03        8.348474E-14
      2.696085E+03        8.137367E-14
      2.696107E+03        7.574318E-14
      2.696129E+03        5.799427E-14
      2.696151E+03        4.423647E-14
      2.696173E+03        4.419867E-14
      2.696195E+03        4.444776E-14
      2.696216E+03        4.568059E-14
      2.696238E+03        4.796899E-14
      2.69626E+03        5.330478E-14
      2.696282E+03        5.751449E-14
      2.696304E+03        5.672154E-14
      2.696326E+03        5.709335E-14
      2.696348E+03        5.969625E-14
      2.696369E+03        6.221075E-14
      2.696391E+03        6.619795E-14
      2.696413E+03         6.82223E-14
      2.696435E+03        6.684624E-14
      2.696457E+03        6.671517E-14
      2.696479E+03        6.530801E-14
      2.696501E+03        6.290675E-14
      2.696522E+03        6.251449E-14
      2.696544E+03        6.128454E-14
      2.696566E+03        5.591696E-14
      2.696588E+03        5.162226E-14
      2.69661E+03        4.910781E-14
      2.696632E+03         4.63614E-14
      2.696654E+03        4.271747E-14
      2.696675E+03        4.203993E-14
      2.696697E+03        5.005842E-14
      2.696719E+03        5.270289E-14
      2.696741E+03        4.480059E-14
      2.696763E+03        4.172084E-14
      2.696785E+03        4.676936E-14
      2.696807E+03        5.244014E-14
      2.696828E+03        6.213234E-14
      2.69685E+03         7.18105E-14
      2.696872E+03        7.884392E-14
      2.696894E+03        8.241854E-14
      2.696916E+03        8.195653E-14
      2.696938E+03        8.168627E-14
      2.69696E+03        7.489071E-14
      2.696981E+03        6.975287E-14
      2.697003E+03        7.429841E-14
      2.697025E+03        7.841382E-14
      2.697047E+03        7.713365E-14
      2.697069E+03         7.23628E-14
      2.697091E+03        5.977774E-14
      2.697113E+03        4.922544E-14
      2.697134E+03        4.765036E-14
      2.697156E+03        4.814382E-14
      2.697178E+03        5.047522E-14
      2.6972E+03        5.249311E-14
      2.697222E+03        5.525279E-14
      2.697244E+03        5.947625E-14
      2.697265E+03        6.781568E-14
      2.697287E+03        7.391951E-14
      2.697309E+03        6.890241E-14
      2.697331E+03        6.242759E-14
      2.697353E+03        5.915728E-14
      2.697375E+03        5.729451E-14
      2.697397E+03        5.367006E-14
      2.697418E+03        5.027929E-14
      2.69744E+03        5.533885E-14
      2.697462E+03        6.216256E-14
      2.697484E+03         7.24459E-14
      2.697506E+03        8.059751E-14
      2.697528E+03        7.776782E-14
      2.69755E+03        7.528863E-14
      2.697571E+03        7.052568E-14
      2.697593E+03        6.579649E-14
      2.697615E+03        6.413264E-14
      2.697637E+03        6.491766E-14
      2.697659E+03        7.699276E-14
      2.697681E+03        8.750407E-14
      2.697703E+03        9.426705E-14
      2.697724E+03        1.010505E-13
      2.697746E+03        1.008503E-13
      2.697768E+03        9.954778E-14
      2.69779E+03        1.006327E-13
      2.697812E+03        1.015534E-13
      2.697834E+03        1.040543E-13
      2.697856E+03        1.060465E-13
      2.697877E+03        9.812062E-14
      2.697899E+03        9.114363E-14
      2.697921E+03        9.389478E-14
      2.697943E+03           9.634E-14
      2.697965E+03         9.46923E-14
      2.697987E+03        9.296432E-14
      2.698009E+03        9.051689E-14
      2.69803E+03        8.661973E-14
      2.698052E+03        8.503587E-14
      2.698074E+03        8.353984E-14
      2.698096E+03        7.331895E-14
      2.698118E+03        6.265684E-14
      2.69814E+03        5.335187E-14
      2.698162E+03        4.786496E-14
      2.698183E+03        5.368998E-14
      2.698205E+03         5.87683E-14
      2.698227E+03        6.502154E-14
      2.698249E+03        7.222556E-14
      2.698271E+03        7.828793E-14
      2.698293E+03        8.330404E-14
      2.698315E+03        8.774557E-14
      2.698336E+03        9.128878E-14
      2.698358E+03        8.703254E-14
      2.69838E+03        8.330165E-14
      2.698402E+03        8.963656E-14
      2.698424E+03         9.38029E-14
      2.698446E+03        8.820378E-14
      2.698468E+03         8.39405E-14
      2.698489E+03        8.177362E-14
      2.698511E+03        7.861783E-14
      2.698533E+03        7.591012E-14
      2.698555E+03        7.388484E-14
      2.698577E+03        6.892771E-14
      2.698599E+03        6.638046E-14
      2.69862E+03         6.97549E-14
      2.698642E+03        7.182806E-14
      2.698664E+03        7.400884E-14
      2.698686E+03        7.328867E-14
      2.698708E+03        7.050094E-14
      2.69873E+03        7.134874E-14
      2.698752E+03        7.118652E-14
      2.698773E+03        6.824441E-14
      2.698795E+03        6.524473E-14
      2.698817E+03        6.556077E-14
      2.698839E+03        7.093568E-14
      2.698861E+03        7.548241E-14
      2.698883E+03        8.356179E-14
      2.698905E+03        9.058963E-14
      2.698926E+03        8.906802E-14
      2.698948E+03        8.692792E-14
      2.69897E+03        8.278882E-14
      2.698992E+03        7.785867E-14
      2.699014E+03        6.981515E-14
      2.699036E+03        6.225811E-14
      2.699058E+03        5.838311E-14
      2.699079E+03        5.724039E-14
      2.699101E+03        6.347286E-14
      2.699123E+03        6.773224E-14
      2.699145E+03        6.711752E-14
      2.699167E+03        6.685655E-14
      2.699189E+03        6.529362E-14
      2.699211E+03        6.130533E-14
      2.699232E+03        5.138019E-14
      2.699254E+03        4.249451E-14
      2.699276E+03        3.899147E-14
      2.699298E+03        3.786932E-14
      2.69932E+03        4.089942E-14
      2.699342E+03        4.388545E-14
      2.699364E+03        5.163886E-14
      2.699385E+03        5.947541E-14
      2.699407E+03        6.491545E-14
      2.699429E+03        6.871494E-14
      2.699451E+03        6.438074E-14
      2.699473E+03        5.807838E-14
      2.699495E+03        4.398911E-14
      2.699517E+03        3.048117E-14
      2.699538E+03        2.621832E-14
      2.69956E+03        2.652906E-14
      2.699582E+03        3.709209E-14
      2.699604E+03        4.762802E-14
      2.699626E+03        5.947211E-14
      2.699648E+03        6.975574E-14
      2.69967E+03        7.307531E-14
      2.699691E+03        7.623898E-14
      2.699713E+03        7.478593E-14
      2.699735E+03        6.753464E-14
      2.699757E+03        5.225768E-14
      2.699779E+03        3.953777E-14
      2.699801E+03        3.157256E-14
      2.699823E+03        2.674438E-14
      2.699844E+03        2.934376E-14
      2.699866E+03        3.497712E-14
      2.699888E+03        4.758245E-14
      2.69991E+03        5.691746E-14
      2.699932E+03        6.204291E-14
      2.699954E+03        6.962425E-14
      2.699976E+03        8.022856E-14
      2.699997E+03        8.688205E-14
      2.700019E+03        8.323493E-14
      2.700041E+03        8.103334E-14
      2.700063E+03        8.462004E-14
      2.700085E+03        8.723254E-14
      2.700107E+03        8.616812E-14
      2.700129E+03        8.256263E-14
      2.70015E+03        7.085915E-14
      2.700172E+03        6.074905E-14
      2.700194E+03        5.545364E-14
      2.700216E+03        5.092126E-14
      2.700238E+03         4.55216E-14
      2.70026E+03        4.178876E-14
      2.700282E+03         5.05765E-14
      2.700303E+03        6.360778E-14
      2.700325E+03        7.915299E-14
      2.700347E+03        8.440084E-14
      2.700369E+03        9.303508E-14
      2.700391E+03        1.030026E-13
      2.700413E+03         1.05016E-13
      2.700435E+03        1.048785E-13
      2.700456E+03        1.053305E-13
      2.700478E+03        1.067943E-13
      2.7005E+03           1.097E-13
      2.700522E+03        1.116087E-13
      2.700544E+03        1.134989E-13
      2.700566E+03        1.137072E-13
      2.700588E+03        1.085429E-13
      2.700609E+03        1.039768E-13
      2.700631E+03        1.025349E-13
      2.700653E+03        9.990224E-14
      2.700675E+03        9.447542E-14
      2.700697E+03        8.621849E-14
      2.700719E+03        7.838196E-14
      2.700741E+03        7.634485E-14
      2.700762E+03        7.760386E-14
      2.700784E+03        7.848514E-14
      2.700806E+03        8.046054E-14
      2.700828E+03        8.248612E-14
      2.70085E+03        8.284555E-14
      2.700872E+03        8.097586E-14
      2.700894E+03        7.984767E-14
      2.700915E+03        8.604425E-14
      2.700937E+03        9.474526E-14
      2.700959E+03        1.001337E-13
      2.700981E+03        1.051253E-13
      2.701003E+03        1.111468E-13
      2.701025E+03        1.139202E-13
      2.701047E+03        1.106415E-13
      2.701068E+03        1.067019E-13
      2.70109E+03        1.040198E-13
      2.701112E+03        1.021476E-13
      2.701134E+03        1.021206E-13
      2.701156E+03        1.007017E-13
      2.701178E+03        9.599075E-14
      2.7012E+03         8.83581E-14
      2.701221E+03        7.818788E-14
      2.701243E+03        6.798711E-14
      2.701265E+03        6.407164E-14
      2.701287E+03        6.483328E-14
      2.701309E+03        6.873281E-14
      2.701331E+03         8.15609E-14
      2.701353E+03        9.361241E-14
      2.701375E+03        9.834023E-14
      2.701396E+03        1.023633E-13
      2.701418E+03        1.111445E-13
      2.70144E+03        1.176051E-13
      2.701462E+03        1.167719E-13
      2.701484E+03        1.171663E-13
      2.701506E+03        1.195767E-13
      2.701528E+03        1.178807E-13
      2.701549E+03        1.119768E-13
      2.701571E+03        1.128749E-13
      2.701593E+03        1.201742E-13
      2.701615E+03        1.216667E-13
      2.701637E+03        1.193258E-13
      2.701659E+03        1.195204E-13
      2.701681E+03          1.1888E-13
      2.701702E+03        1.157181E-13
      2.701724E+03         1.13719E-13
      2.701746E+03        1.144067E-13
      2.701768E+03        1.145821E-13
      2.70179E+03        1.127886E-13
      2.701812E+03        1.089762E-13
      2.701834E+03        1.057805E-13
      2.701855E+03        1.055338E-13
      2.701877E+03        1.058216E-13
      2.701899E+03        1.036053E-13
      2.701921E+03        9.917154E-14
      2.701943E+03        9.370521E-14
      2.701965E+03        8.547222E-14
      2.701987E+03        6.711132E-14
      2.702008E+03        5.118884E-14
      2.70203E+03        4.261291E-14
      2.702052E+03        3.552519E-14
      2.702074E+03        3.322203E-14
      2.702096E+03        3.288357E-14
      2.702118E+03        4.067073E-14
      2.70214E+03         4.92693E-14
      2.702161E+03        5.355732E-14
      2.702183E+03         5.59846E-14
      2.702205E+03         6.15164E-14
      2.702227E+03        6.789355E-14
      2.702249E+03        7.154155E-14
      2.702271E+03        7.511106E-14
      2.702293E+03         7.77542E-14
      2.702314E+03        8.058643E-14
      2.702336E+03         8.33806E-14
      2.702358E+03        8.590711E-14
      2.70238E+03        9.284975E-14
      2.702402E+03        9.826459E-14
      2.702424E+03        9.583175E-14
      2.702446E+03         9.35471E-14
      2.702468E+03        9.054225E-14
      2.702489E+03        8.576478E-14
      2.702511E+03         8.05445E-14
      2.702533E+03        7.571036E-14
      2.702555E+03        6.928575E-14
      2.702577E+03         6.34256E-14
      2.702599E+03        6.207689E-14
      2.702621E+03        6.107717E-14
      2.702642E+03        5.612238E-14
      2.702664E+03         5.20466E-14
      2.702686E+03        5.641432E-14
      2.702708E+03        6.275107E-14
      2.70273E+03        6.416256E-14
      2.702752E+03         6.19099E-14
      2.702774E+03        5.562705E-14
      2.702795E+03        4.936246E-14
      2.702817E+03        4.525149E-14
      2.702839E+03        4.106726E-14
      2.702861E+03        4.046239E-14
      2.702883E+03        4.243309E-14
      2.702905E+03        4.023105E-14
      2.702927E+03        3.690043E-14
      2.702948E+03        3.936223E-14
      2.70297E+03        4.353514E-14
      2.702992E+03         4.90991E-14
      2.703014E+03        5.652427E-14
      2.703036E+03        6.202825E-14
      2.703058E+03        6.488239E-14
      2.70308E+03        6.699779E-14
      2.703102E+03        6.879023E-14
      2.703123E+03        6.911427E-14
      2.703145E+03        7.324309E-14
      2.703167E+03        8.284924E-14
      2.703189E+03        8.792386E-14
      2.703211E+03        8.208621E-14
      2.703233E+03        7.037915E-14
      2.703255E+03        5.705182E-14
      2.703276E+03        4.489304E-14
      2.703298E+03        3.689652E-14
      2.70332E+03        3.654367E-14
      2.703342E+03        4.452329E-14
      2.703364E+03          5.5112E-14
      2.703386E+03         6.32077E-14
      2.703408E+03        6.677028E-14
      2.703429E+03        7.058803E-14
      2.703451E+03        7.491949E-14
      2.703473E+03        7.406684E-14
      2.703495E+03        7.058553E-14
      2.703517E+03        6.778588E-14
      2.703539E+03        6.569039E-14
      2.703561E+03        6.540357E-14
      2.703583E+03        6.939024E-14
      2.703604E+03        7.304424E-14
      2.703626E+03        7.256459E-14
      2.703648E+03        7.308539E-14
      2.70367E+03        7.689785E-14
      2.703692E+03        8.312714E-14
      2.703714E+03        8.846506E-14
      2.703736E+03        9.165884E-14
      2.703757E+03        9.741416E-14
      2.703779E+03        1.037468E-13
      2.703801E+03        1.065796E-13
      2.703823E+03         1.08722E-13
      2.703845E+03        1.112171E-13
      2.703867E+03        1.149514E-13
      2.703889E+03        1.160984E-13
      2.70391E+03        1.109029E-13
      2.703932E+03         1.07856E-13
      2.703954E+03        1.125096E-13
      2.703976E+03        1.204817E-13
      2.703998E+03        1.277857E-13
      2.70402E+03        1.300324E-13
      2.704042E+03        1.285236E-13
      2.704064E+03        1.301288E-13
      2.704085E+03        1.291692E-13
      2.704107E+03        1.255233E-13
      2.704129E+03        1.249793E-13
      2.704151E+03        1.255675E-13
      2.704173E+03        1.258005E-13
      2.704195E+03        1.279951E-13
      2.704217E+03        1.326738E-13
      2.704238E+03        1.316922E-13
      2.70426E+03        1.231502E-13
      2.704282E+03        1.196695E-13
      2.704304E+03        1.229377E-13
      2.704326E+03        1.240212E-13
      2.704348E+03        1.213461E-13
      2.70437E+03        1.179791E-13
      2.704392E+03        1.164616E-13
      2.704413E+03        1.166495E-13
      2.704435E+03        1.180898E-13
      2.704457E+03        1.179207E-13
      2.704479E+03        1.128795E-13
      2.704501E+03        1.076785E-13
      2.704523E+03        1.015285E-13
      2.704545E+03        9.703222E-14
      2.704566E+03        9.745041E-14
      2.704588E+03        9.626401E-14
      2.70461E+03        9.207428E-14
      2.704632E+03        8.729688E-14
      2.704654E+03        8.302126E-14
      2.704676E+03        8.000023E-14
      2.704698E+03        7.623162E-14
      2.70472E+03        7.538979E-14
      2.704741E+03        8.327647E-14
      2.704763E+03        8.805904E-14
      2.704785E+03        8.715836E-14
      2.704807E+03        8.746635E-14
      2.704829E+03        8.924736E-14
      2.704851E+03        8.939499E-14
      2.704873E+03        8.657563E-14
      2.704894E+03        8.286735E-14
      2.704916E+03          7.1915E-14
      2.704938E+03        5.994392E-14
      2.70496E+03         4.97449E-14
      2.704982E+03        4.191322E-14
      2.705004E+03        4.091079E-14
      2.705026E+03        4.065396E-14
      2.705048E+03        4.078569E-14
      2.705069E+03        4.064081E-14
      2.705091E+03        3.853848E-14
      2.705113E+03        3.704943E-14
      2.705135E+03        3.912855E-14
      2.705157E+03        4.268094E-14
      2.705179E+03        5.091106E-14
      2.705201E+03        5.994871E-14
      2.705222E+03        6.683017E-14
      2.705244E+03         7.47117E-14
      2.705266E+03         8.25587E-14
      2.705288E+03        9.027287E-14
      2.70531E+03        1.024557E-13
      2.705332E+03        1.123458E-13
      2.705354E+03        1.103533E-13
      2.705376E+03        1.074802E-13
      2.705397E+03        1.130513E-13
      2.705419E+03        1.176145E-13
      2.705441E+03         1.16543E-13
      2.705463E+03        1.148954E-13
      2.705485E+03        1.087446E-13
      2.705507E+03         1.02474E-13
      2.705529E+03        1.011749E-13
      2.705551E+03        9.975378E-14
      2.705572E+03        9.559461E-14
      2.705594E+03        9.168992E-14
      2.705616E+03        8.908069E-14
      2.705638E+03        8.656954E-14
      2.70566E+03         8.65768E-14
      2.705682E+03        8.727727E-14
      2.705704E+03        8.379093E-14
      2.705725E+03        8.343251E-14
      2.705747E+03        9.472133E-14
      2.705769E+03        1.064924E-13
      2.705791E+03        1.123908E-13
      2.705813E+03        1.127266E-13
      2.705835E+03        1.067926E-13
      2.705857E+03        1.071333E-13
      2.705879E+03        1.116404E-13
      2.7059E+03        1.105652E-13
      2.705922E+03        1.090534E-13
      2.705944E+03        1.103605E-13
      2.705966E+03        1.154466E-13
      2.705988E+03         1.20531E-13
      2.70601E+03        1.217154E-13
      2.706032E+03        1.217164E-13
      2.706054E+03        1.227719E-13
      2.706075E+03        1.228038E-13
      2.706097E+03        1.194253E-13
      2.706119E+03        1.164242E-13
      2.706141E+03          1.1272E-13
      2.706163E+03        1.067852E-13
      2.706185E+03        1.025845E-13
      2.706207E+03         1.01088E-13
      2.706229E+03        1.004453E-13
      2.70625E+03        9.743963E-14
      2.706272E+03        8.967003E-14
      2.706294E+03        7.867592E-14
      2.706316E+03        6.622581E-14
      2.706338E+03        5.391809E-14
      2.70636E+03        4.595772E-14
      2.706382E+03        4.640797E-14
      2.706403E+03         5.63307E-14
      2.706425E+03         6.65942E-14
      2.706447E+03        7.331788E-14
      2.706469E+03        7.867895E-14
      2.706491E+03        8.044989E-14
      2.706513E+03        7.808621E-14
      2.706535E+03        7.628909E-14
      2.706557E+03        7.488012E-14
      2.706578E+03        6.843661E-14
      2.7066E+03        6.414315E-14
      2.706622E+03        6.735927E-14
      2.706644E+03        7.267415E-14
      2.706666E+03        7.936533E-14
      2.706688E+03        8.609727E-14
      2.70671E+03        9.157491E-14
      2.706732E+03        9.303642E-14
      2.706753E+03        8.751437E-14
      2.706775E+03        8.131893E-14
      2.706797E+03        7.909251E-14
      2.706819E+03         7.88789E-14
      2.706841E+03        7.556562E-14
      2.706863E+03         7.27181E-14
      2.706885E+03        7.381248E-14
      2.706907E+03        7.518193E-14
      2.706928E+03        7.855099E-14
      2.70695E+03        7.969855E-14
      2.706972E+03        7.598012E-14
      2.706994E+03         7.22276E-14
      2.707016E+03         6.58028E-14
      2.707038E+03        6.020001E-14
      2.70706E+03        5.849395E-14
      2.707082E+03        5.641015E-14
      2.707103E+03        5.200284E-14
      2.707125E+03        4.675747E-14
      2.707147E+03        3.970326E-14
      2.707169E+03        3.500167E-14
      2.707191E+03        3.770494E-14
      2.707213E+03        3.812716E-14
      2.707235E+03        3.176209E-14
      2.707257E+03        2.658848E-14
      2.707278E+03        2.355789E-14
      2.7073E+03        2.324526E-14
      2.707322E+03        3.470851E-14
      2.707344E+03        4.810653E-14
      2.707366E+03        6.114507E-14
      2.707388E+03        6.931311E-14
      2.70741E+03        6.856804E-14
      2.707432E+03        6.969432E-14
      2.707453E+03         7.15111E-14
      2.707475E+03        7.328722E-14
      2.707497E+03        7.768519E-14
      2.707519E+03        8.021641E-14
      2.707541E+03        7.703837E-14
      2.707563E+03        7.237796E-14
      2.707585E+03        6.287782E-14
      2.707607E+03        5.353164E-14
      2.707628E+03         4.73414E-14
      2.70765E+03        4.218001E-14
      2.707672E+03         3.80179E-14
      2.707694E+03        3.457366E-14
      2.707716E+03        3.005698E-14
      2.707738E+03        2.733485E-14
      2.70776E+03         2.99198E-14
      2.707766E+03        3.004237E-14
      2.707788E+03        3.142245E-14
      2.70781E+03        3.149847E-14
      2.707832E+03         3.47966E-14
      2.707855E+03        4.595449E-14
      2.707877E+03        5.736743E-14
      2.707899E+03         7.30276E-14
      2.707921E+03        8.726208E-14
      2.707943E+03        8.735627E-14
      2.707966E+03        8.694164E-14
      2.707988E+03        9.098097E-14
      2.70801E+03        9.585968E-14
      2.708032E+03        1.023484E-13
      2.708055E+03        1.052123E-13
      2.708077E+03        9.993316E-14
      2.708099E+03        9.584849E-14
      2.708121E+03        9.153751E-14
      2.708143E+03         8.88931E-14
      2.708166E+03        8.672357E-14
      2.708188E+03        8.199665E-14
      2.70821E+03        8.018566E-14
      2.708232E+03        7.932441E-14
      2.708254E+03        7.642008E-14
      2.708277E+03        7.484546E-14
      2.708299E+03        7.856105E-14
      2.708321E+03        8.246401E-14
      2.708343E+03        8.198489E-14
      2.708366E+03        7.958268E-14
      2.708388E+03        7.695713E-14
      2.70841E+03        7.536204E-14
      2.708432E+03        7.480908E-14
      2.708454E+03        7.431119E-14
      2.708477E+03        7.622651E-14
      2.708499E+03         7.80446E-14
      2.708521E+03        7.652512E-14
      2.708543E+03        7.595157E-14
      2.708565E+03        7.732693E-14
      2.708588E+03        7.711069E-14
      2.70861E+03        7.820376E-14
      2.708632E+03        8.073759E-14
      2.708654E+03        8.181284E-14
      2.708676E+03        8.364866E-14
      2.708699E+03        8.828112E-14
      2.708721E+03        9.230397E-14
      2.708743E+03        9.737906E-14
      2.708765E+03        1.012731E-13
      2.708788E+03        1.026563E-13
      2.70881E+03          1.0268E-13
      2.708832E+03        9.792383E-14
      2.708854E+03        9.749827E-14
      2.708876E+03        9.962146E-14
      2.708899E+03         9.68619E-14
      2.708921E+03        8.831737E-14
      2.708943E+03        7.673421E-14
      2.708965E+03        5.826631E-14
      2.708987E+03         4.78989E-14
      2.70901E+03        5.801905E-14
      2.709032E+03        6.826735E-14
      2.709054E+03        8.319056E-14
      2.709076E+03         9.56245E-14
      2.709098E+03        9.712478E-14
      2.709121E+03        9.944138E-14
      2.709143E+03        1.017907E-13
      2.709165E+03         1.03331E-13
      2.709187E+03        1.096764E-13
      2.709209E+03        1.156485E-13
      2.709232E+03        1.142439E-13
      2.709254E+03        1.139517E-13
      2.709276E+03         1.15382E-13
      2.709298E+03        1.137764E-13
      2.709321E+03        1.093336E-13
      2.709343E+03        1.080052E-13
      2.709365E+03        1.120329E-13
      2.709387E+03         1.13717E-13
      2.709409E+03        1.115176E-13
      2.709432E+03        1.104448E-13
      2.709454E+03        1.110893E-13
      2.709476E+03        1.108189E-13
      2.709498E+03        1.047712E-13
      2.70952E+03        9.808194E-14
      2.709543E+03        9.130621E-14
      2.709565E+03        8.457947E-14
      2.709587E+03        7.948301E-14
      2.709609E+03        7.560597E-14
      2.709631E+03        7.504259E-14
      2.709654E+03        7.328818E-14
      2.709676E+03        6.635361E-14
      2.709698E+03        6.077389E-14
      2.70972E+03        5.966701E-14
      2.709742E+03        5.892204E-14
      2.709765E+03        6.136141E-14
      2.709787E+03         6.50587E-14
      2.709809E+03        7.012621E-14
      2.709831E+03        7.326331E-14
      2.709853E+03          7.4336E-14
      2.709876E+03        7.682434E-14
      2.709898E+03        7.813234E-14
      2.70992E+03        7.960535E-14
      2.709942E+03        8.288636E-14
      2.709964E+03        8.506749E-14
      2.709987E+03        8.669676E-14
      2.710009E+03        8.861047E-14
      2.710031E+03        9.044275E-14
      2.710053E+03        9.086536E-14
      2.710075E+03        8.706466E-14
      2.710098E+03        8.153939E-14
      2.71012E+03           7.039E-14
      2.710142E+03        6.055349E-14
      2.710164E+03        5.689333E-14
      2.710186E+03        5.644557E-14
      2.710209E+03        6.316661E-14
      2.710231E+03        6.925679E-14
      2.710253E+03        7.518472E-14
      2.710275E+03        8.184714E-14
      2.710297E+03        8.659311E-14
      2.71032E+03        8.824093E-14
      2.710342E+03        8.497899E-14
      2.710364E+03        8.277608E-14
      2.710386E+03        7.985848E-14
      2.710408E+03        7.538023E-14
      2.710431E+03        6.947385E-14
      2.710453E+03        6.337843E-14
      2.710475E+03        5.290272E-14
      2.710497E+03        4.415695E-14
      2.710519E+03        4.646934E-14
      2.710542E+03          5.0899E-14
      2.710564E+03        5.830655E-14
      2.710586E+03        6.727798E-14
      2.710608E+03        7.798021E-14
      2.71063E+03        8.433789E-14
      2.710653E+03        8.494312E-14
      2.710675E+03        8.476478E-14
      2.710697E+03        7.803918E-14
      2.710719E+03         7.06646E-14
      2.710741E+03        6.017068E-14
      2.710764E+03        5.287621E-14
      2.710786E+03        5.560064E-14
      2.710808E+03        5.922843E-14
      2.71083E+03        7.018315E-14
      2.710852E+03        8.017562E-14
      2.710875E+03        8.192818E-14
      2.710897E+03        8.234791E-14
      2.710919E+03        8.175255E-14
      2.710941E+03        8.270867E-14
      2.710963E+03        8.288353E-14
      2.710986E+03        8.278752E-14
      2.711008E+03        8.731563E-14
      2.71103E+03        8.952001E-14
      2.711052E+03        8.529458E-14
      2.711074E+03        8.091945E-14
      2.711097E+03         7.33115E-14
      2.711119E+03        6.962984E-14
      2.711141E+03        7.998807E-14
      2.711163E+03        8.870084E-14
      2.711185E+03         9.22435E-14
      2.711208E+03        9.624546E-14
      2.71123E+03          1.0054E-13
      2.711252E+03        1.032805E-13
      2.711274E+03        9.940879E-14
      2.711296E+03        9.711636E-14
      2.711319E+03        1.007164E-13
      2.711341E+03        1.017461E-13
      2.711363E+03        9.633331E-14
      2.711385E+03        9.255556E-14
      2.711407E+03        9.352527E-14
      2.71143E+03        9.353103E-14
      2.711452E+03        8.825988E-14
      2.711474E+03        8.364021E-14
      2.711496E+03        8.558153E-14
      2.711518E+03        8.724472E-14
      2.711541E+03        8.420911E-14
      2.711563E+03        7.980824E-14
      2.711585E+03        7.443814E-14
      2.711607E+03        6.996603E-14
      2.711629E+03        6.571414E-14
      2.711651E+03        6.126778E-14
      2.711674E+03        5.456533E-14
      2.711696E+03        5.125876E-14
      2.711718E+03        6.375476E-14
      2.71174E+03        7.335926E-14
      2.711762E+03        6.942969E-14
      2.711785E+03        6.920746E-14
      2.711807E+03        8.237237E-14
      2.711829E+03        9.204796E-14
      2.711851E+03        9.486709E-14
      2.711873E+03        9.863761E-14
      2.711896E+03         9.93751E-14
      2.711918E+03        1.030149E-13
      2.71194E+03        1.142952E-13
      2.711962E+03        1.208433E-13
      2.711984E+03        1.163818E-13
      2.712007E+03        1.130842E-13
      2.712029E+03         1.14114E-13
      2.712051E+03        1.142743E-13
      2.712073E+03        1.101088E-13
      2.712095E+03         1.07498E-13
      2.712118E+03        1.082462E-13
      2.71214E+03        1.078124E-13
